Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
1,wrist,1,0.5277499999999999,0.472125,0.5075000000000001,0.6130875,0.528675,0.5776187500000001,0.4919292510548296,Squat
1,wrist,1,0.50975,0.483375,0.506125,0.5977750000000001,0.54581875,0.5912125,0.4889835548523192,Squat
1,wrist,1,0.496125,0.52925,0.483375,0.6228875,0.54824375,0.5875374999999999,0.4848711919831112,Squat
1,wrist,1,0.5037499999999999,0.499,0.481375,0.5910125,0.55011875,0.5846875,0.4851588291139031,Squat
1,wrist,1,0.4988749999999999,0.52025,0.469375,0.59574375,0.550625,0.56511875,0.4855464662447261,Squat
1,wrist,1,0.50975,0.4978749999999999,0.466125,0.5822625,0.5474625000000001,0.55261875,0.4843674367088514,Squat
1,wrist,1,0.51125,0.48875,0.465875,0.57241875,0.5384749999999999,0.54616875,0.4795884071729767,Squat
1,wrist,1,0.50975,0.507375,0.467375,0.5744125,0.5359,0.5416375,0.4795760443037686,Squat
1,wrist,1,0.50175,0.482375,0.47225,0.53640625,0.53351875,0.5378125,0.4778303481012583,Squat
1,wrist,1,0.499875,0.5002500000000001,0.48025,0.5499625,0.5277375,0.5290625,0.4810342283950498,Squat
1,wrist,1,0.4947499999999999,0.5051249999999999,0.485,0.5250374999999999,0.5230875,0.52035,0.4810039842162902,Squat
1,wrist,1,0.50125,0.4925,0.491375,0.5394125,0.51269375,0.51991875,0.4807404067041663,Squat
1,wrist,1,0.50525,0.505875,0.501,0.50515625,0.5172249999999999,0.510975,0.4824768291920734,Squat
1,wrist,1,0.51075,0.48075,0.51675,0.51265625,0.510975,0.50918125,0.4838132516799495,Squat
1,wrist,1,0.5055,0.51825,0.514125,0.52445625,0.5131625,0.50706875,0.4864496741678255,Squat
1,wrist,1,0.506625,0.50175,0.51,0.494025,0.5134000000000001,0.505,0.4871860966557326,Squat
1,wrist,1,0.504625,0.50075,0.5041249999999999,0.5197625,0.51355625,0.50508125,0.4896225191436087,Squat
1,wrist,1,0.502375,0.5078750000000001,0.5002500000000001,0.49168125,0.51855625,0.50206875,0.4951589416315158,Squat
1,wrist,1,0.493125,0.47325,0.502875,0.5143375,0.51609375,0.4998812499999999,0.4963953641193919,Squat
1,wrist,1,0.5002500000000001,0.510125,0.518375,0.51179375,0.51241875,0.49300625,0.4973984532739346,Squat
1,wrist,1,0.501875,0.49325,0.53125,0.49304375,0.505275,0.49230625,0.4963348757618417,Squat
1,wrist,1,0.4974999999999999,0.506875,0.507375,0.4965625,0.4975374999999999,0.50035,0.4985712982497178,Squat
1,wrist,1,0.4955,0.4952499999999999,0.5118750000000001,0.4868,0.500275,0.50008125,0.4999743874042915,Squat
1,wrist,1,0.49775,0.5051249999999999,0.516125,0.5041,0.5007,0.4969125,0.5013108098921677,Squat
1,wrist,1,0.501875,0.501375,0.527625,0.48519375,0.5012875,0.4940625,0.5036472323800437,Squat
1,wrist,1,0.502,0.487875,0.537125,0.4905875,0.49820625,0.4947249999999999,0.5057503215346175,Squat
1,wrist,1,0.5001249999999999,0.5118750000000001,0.511,0.499025,0.49636875,0.4922249999999999,0.5076534106891603,Squat
1,wrist,1,0.49775,0.484875,0.515625,0.4622625,0.49449375,0.49078125,0.5105898331770673,Squat
1,wrist,1,0.502125,0.492125,0.5085,0.4730875,0.48636875,0.4862125,0.51159292233161,Squat
1,wrist,1,0.494125,0.518375,0.49775,0.46835625,0.48546875,0.48238125,0.5114293448194861,Squat
1,wrist,1,0.510625,0.4707499999999999,0.5191250000000001,0.436175,0.48199375,0.472575,0.5131324339740599,Squat
1,wrist,1,0.508375,0.524,0.50325,0.48265625,0.48820625,0.4662125,0.513968856461936,Squat
1,wrist,1,0.498625,0.4925,0.441125,0.44613125,0.4962125,0.4481624999999999,0.5152052789498431,Squat
1,wrist,1,0.5117499999999999,0.501,0.4559999999999999,0.42508125,0.48269375,0.43296875,0.5159083681043858,Squat
1,wrist,1,0.5075000000000001,0.4952499999999999,0.45725,0.4587874999999999,0.471525,0.42234375,0.5161447905922929,Squat
1,wrist,1,0.505625,0.533125,0.4495,0.4467562499999999,0.460075,0.41484375,0.514481213080169,Squat
1,wrist,1,0.5185,0.511625,0.4755,0.4105062499999999,0.4417562499999999,0.4008187499999999,0.515017635568045,Squat
1,wrist,1,0.5001249999999999,0.508,0.474,0.41011875,0.4480875,0.4044124999999999,0.5151207247226188,Squat
1,wrist,1,0.505375,0.513,0.475,0.446175,0.43171875,0.3968375,0.5158238138771616,Squat
1,wrist,1,0.516875,0.508,0.480875,0.41851875,0.43324375,0.39601875,0.5164269030317353,Squat
1,wrist,1,0.515625,0.477375,0.4957499999999999,0.43765625,0.4359375,0.41109375,0.5163299921862781,Squat
1,wrist,1,0.521125,0.500625,0.5121249999999999,0.44625,0.4549625,0.43508125,0.5165330813408209,Squat
1,wrist,1,0.5025000000000001,0.47525,0.5078750000000001,0.43703125,0.4712874999999999,0.45761875,0.5190028371620613,Squat
1,wrist,1,0.510125,0.484875,0.5155000000000001,0.46015625,0.4750374999999999,0.46965,0.5212392596499373,Squat
1,wrist,1,0.497375,0.49325,0.51125,0.46168125,0.48168125,0.478475,0.5221090154711778,Squat
1,wrist,1,0.500625,0.4947499999999999,0.5115000000000001,0.44171875,0.4908187499999999,0.48203125,0.5158121046257206,Squat
1,wrist,1,0.4942499999999999,0.500625,0.509,0.44550625,0.4978499999999999,0.48199375,0.5131485271135966,Squat
1,wrist,1,0.503,0.489125,0.50175,0.3926937499999999,0.5096875,0.48855625,0.5106849496015037,Squat
1,wrist,1,0.4978749999999999,0.458875,0.502,0.4359375,0.5080875,0.49125,0.5078213720893798,Squat
1,wrist,1,0.495875,0.492625,0.50275,0.4861312499999999,0.501525,0.49366875,0.5086319135802487,Squat
1,wrist,1,0.517375,0.506,0.4795,0.5650375,0.5378499999999999,0.5762875,0.4899005993123787,Squat
1,wrist,1,0.5175,0.5035000000000001,0.481625,0.5635125,0.5377375,0.5757,0.490302618377873,Squat
1,wrist,1,0.50875,0.506875,0.4831249999999999,0.56543125,0.53488125,0.5810125,0.4910379707766696,Squat
1,wrist,1,0.49775,0.529875,0.470375,0.56429375,0.53421875,0.56144375,0.492839989842164,Squat
1,wrist,1,0.492375,0.46975,0.472375,0.5309,0.52699375,0.547225,0.4920420089076273,Squat
1,wrist,1,0.501875,0.5245,0.481,0.5580062499999999,0.52363125,0.5284,0.4909106946397883,Squat
1,wrist,1,0.499875,0.480625,0.4835,0.52640625,0.51929375,0.5234000000000001,0.4905793803719183,Squat
1,wrist,1,0.4982499999999999,0.500375,0.491625,0.55023125,0.51585625,0.5155062499999999,0.4899813994374126,Squat
1,wrist,1,0.504625,0.4943749999999999,0.491625,0.5451937499999999,0.51429375,0.51144375,0.4908500851695426,Squat
1,wrist,1,0.514125,0.4867499999999999,0.510875,0.5161312499999999,0.5179312500000001,0.50883125,0.4924521042350369,Squat
1,wrist,1,0.514875,0.494125,0.5042500000000001,0.54,0.5190625,0.5055062499999999,0.4938874566338335,Squat
1,wrist,1,0.511625,0.4903749999999999,0.507625,0.51456875,0.5205875,0.50136875,0.4954561423659945,Squat
1,wrist,1,0.5045,0.4995,0.5091249999999999,0.50918125,0.5211312499999999,0.49300625,0.4956581614314578,Squat
1,wrist,1,0.5025000000000001,0.4855,0.5153749999999999,0.4909375,0.5144124999999999,0.50148125,0.4952601804969522,Squat
1,wrist,1,0.500875,0.513875,0.50475,0.51804375,0.50956875,0.50206875,0.4950955328957488,Squat
1,wrist,1,0.4992499999999999,0.4831249999999999,0.503375,0.48726875,0.50925625,0.5033187499999999,0.4962308852945765,Squat
1,wrist,1,0.4915,0.5245,0.50625,0.5023062500000001,0.50758125,0.4993375,0.4970329043600398,Squat
1,wrist,1,0.502125,0.490875,0.506,0.4821125,0.50480625,0.5012875,0.4978015900922007,Squat
1,wrist,1,0.498625,0.5153749999999999,0.506375,0.515075,0.50285,0.49991875,0.4968702758243307,Squat
1,wrist,1,0.5085,0.4912499999999999,0.499375,0.4952375,0.5056625,0.4984749999999999,0.4984056282231584,Squat
1,wrist,1,0.497,0.505,0.505625,0.50366875,0.50859375,0.4936312499999999,0.498140980621955,Squat
1,wrist,1,0.498125,0.489375,0.5125,0.48828125,0.505275,0.4944125,0.4991429996874494,Squat
1,wrist,1,0.495625,0.506,0.5193749999999999,0.50890625,0.5034000000000001,0.4948812499999999,0.499178352086246,Squat
1,wrist,1,0.49375,0.497625,0.5193749999999999,0.48921875,0.49699375,0.501325,0.500047037818407,Squat
1,wrist,1,0.50075,0.5055,0.5131249999999999,0.5214875,0.49366875,0.50429375,0.5004490568838703,Squat
1,wrist,1,0.5025000000000001,0.503625,0.502,0.50144375,0.49851875,0.5034000000000001,0.5024177426160313,Squat
1,wrist,1,0.5,0.497,0.514125,0.50546875,0.5024625,0.4974625,0.5035864283481613,Squat
1,wrist,1,0.499875,0.4912499999999999,0.5403749999999999,0.4852375,0.50324375,0.4975,0.503221780746989,Squat
1,wrist,1,0.496875,0.505625,0.5349999999999999,0.5105062499999999,0.4987125,0.5015999999999999,0.5025904664791189,Squat
1,wrist,1,0.4997499999999999,0.494625,0.5271250000000001,0.4864437499999999,0.49668125,0.50019375,0.5032924855446133,Squat
1,wrist,1,0.503125,0.486,0.5185,0.4883625,0.49460625,0.4934749999999999,0.5039611712767432,Squat
1,wrist,1,0.507,0.4902499999999999,0.496,0.465075,0.486875,0.47699375,0.5099631903422376,Squat
1,wrist,1,0.5041249999999999,0.4791249999999999,0.501625,0.4793375,0.4809,0.475975,0.5111652094077008,Squat
1,wrist,1,0.508375,0.5153749999999999,0.47675,0.4709,0.48133125,0.462775,0.5130338951398619,Squat
1,wrist,1,0.5145,0.4955,0.4695,0.45285,0.4747625,0.4552375,0.5145359142053252,Squat
1,wrist,1,0.5205,0.4885,0.497,0.43136875,0.47265625,0.44851875,0.5162045999374861,Squat
1,wrist,1,0.5105000000000001,0.535625,0.494125,0.4934749999999999,0.472775,0.44555,0.5165732856696161,Squat
1,wrist,1,0.504,0.499625,0.452625,0.43164375,0.48125,0.42508125,0.5179419714017771,Squat
1,wrist,1,0.5035000000000001,0.518,0.473625,0.4214875,0.47898125,0.42171875,0.5174106571339071,Squat
1,wrist,1,0.47775,0.485,0.4528749999999999,0.4293375,0.47585625,0.416525,0.5161261419753234,Squat
1,wrist,1,0.48875,0.532375,0.47625,0.449375,0.4744124999999999,0.41414375,0.5151532966088814,Squat
1,wrist,1,0.48975,0.4934999999999999,0.468875,0.42101875,0.473475,0.40555,0.5116804512424084,Squat
1,wrist,1,0.5005,0.519625,0.483,0.4378125,0.4711312499999999,0.41206875,0.510374272542602,Squat
1,wrist,1,0.50075,0.4787499999999999,0.4905,0.4244124999999999,0.4697249999999999,0.4216,0.509101427176129,Squat
1,wrist,1,0.5015,0.507,0.4835,0.468125,0.454925,0.42140625,0.5096285818096871,Squat
1,wrist,1,0.508625,0.49625,0.49225,0.45671875,0.44355625,0.42351875,0.5085890697765475,Squat
1,wrist,1,0.501125,0.49375,0.509625,0.43328125,0.48484375,0.47866875,0.5037162244100745,Squat
1,wrist,1,0.5,0.4835,0.510875,0.4306624999999999,0.4861312499999999,0.47965,0.5039100457102681,Squat
1,wrist,1,0.503375,0.485625,0.509875,0.4660125,0.48715,0.47949375,0.5029705336771595,Squat
1,wrist,1,0.49625,0.489375,0.508625,0.44070625,0.4965625,0.4834,0.5021643549773531,Squat
1,wrist,1,0.49775,0.4855,0.503375,0.47796875,0.496175,0.49140625,0.5010581762775468,Squat
1,wrist,1,0.50525,0.5077499999999999,0.50925,0.4509,0.50418125,0.49726875,0.5015853309110738,Squat
1,wrist,1,0.5,0.472125,0.508375,0.48875,0.5010125,0.4993,0.5007791522112985,Squat
1,wrist,1,0.49675,0.495375,0.509375,0.5044937500000001,0.49980625,0.501525,0.4987396401781588,Squat
1,wrist,1,0.5,0.488375,0.50525,0.51296875,0.5015999999999999,0.5037125,0.4971001281450192,Squat
1,wrist,1,0.498,0.496,0.510375,0.505625,0.50625,0.50570625,0.4984606161118795,Squat
1,wrist,1,0.4997499999999999,0.4747499999999999,0.511625,0.50890625,0.50738125,0.5160125,0.4968877707454376,Squat
1,wrist,1,0.5037499999999999,0.4835,0.51475,0.516325,0.51304375,0.53633125,0.4960149253789646,Squat
1,wrist,1,0.501875,0.4725,0.510125,0.51199375,0.5181625,0.5495687499999999,0.4953087466791582,Squat
1,wrist,1,0.4902499999999999,0.4765,0.504875,0.53633125,0.51616875,0.55296875,0.4960692346460186,Squat
1,wrist,1,0.4982499999999999,0.477625,0.495125,0.56710625,0.5101187500000001,0.56046875,0.49712972261291,Squat
1,wrist,1,0.52125,0.506375,0.509875,0.55206875,0.5243,0.5355875,0.483556877246437,Squat
1,wrist,1,0.51925,0.508625,0.513875,0.53671875,0.5196500000000001,0.53695625,0.4841506985466306,Squat
1,wrist,1,0.506125,0.495,0.49675,0.54085625,0.51324375,0.5261312499999999,0.4841445198468243,Squat
1,wrist,1,0.501875,0.4912499999999999,0.491625,0.53535,0.505275,0.52359375,0.4858050078137156,Squat
1,wrist,1,0.506875,0.490125,0.501125,0.5245687499999999,0.504725,0.51363125,0.4872321624472427,Squat
1,wrist,1,0.50925,0.50925,0.496875,0.515,0.5053125,0.50824375,0.4897593170807697,Squat
1,wrist,1,0.50975,0.46725,0.51225,0.5328937499999999,0.50886875,0.505,0.49071980504763,Squat
1,wrist,1,0.506375,0.525125,0.49775,0.51363125,0.51640625,0.49828125,0.4907802930145214,Squat
1,wrist,1,0.501125,0.46175,0.50725,0.4883187499999999,0.517775,0.4894125,0.4911407809813817,Squat
1,wrist,1,0.5045,0.51025,0.502625,0.52555,0.516525,0.49109375,0.493701268948242,Squat
1,wrist,1,0.500375,0.4855,0.512875,0.51265625,0.51636875,0.49355625,0.4938617569151024,Squat
1,wrist,1,0.50075,0.510875,0.4992499999999999,0.5041375,0.51734375,0.5,0.4944889115486604,Squat
1,wrist,1,0.503375,0.481375,0.5145,0.50824375,0.5122625,0.49730625,0.4937160661821874,Squat
1,wrist,1,0.504875,0.5157499999999999,0.4985,0.4965625,0.50601875,0.50008125,0.4950432208157144,Squat
1,wrist,1,0.501125,0.4796249999999999,0.505,0.4959749999999999,0.5052375,0.50015625,0.4940370421159081,Squat
1,wrist,1,0.493125,0.498125,0.52825,0.48136875,0.501325,0.49230625,0.4969641967494662,Squat
1,wrist,1,0.48975,0.489625,0.53075,0.482775,0.49421875,0.4998812499999999,0.4970580180496598,Squat
1,wrist,1,0.497625,0.505,0.52925,0.51581875,0.48890625,0.50460625,0.4960185060165201,Squat
1,wrist,1,0.4983749999999999,0.506625,0.514125,0.50706875,0.497425,0.50761875,0.4955335802468781,Squat
1,wrist,1,0.496875,0.49625,0.503,0.51074375,0.5043375,0.5009375,0.4958287955149076,Squat
1,wrist,1,0.502625,0.5005,0.5041249999999999,0.49886875,0.5059,0.50023125,0.4956906774495728,Squat
1,wrist,1,0.496125,0.49275,0.52225,0.50234375,0.5040625,0.4984749999999999,0.4964192260509046,Squat
1,wrist,1,0.5001249999999999,0.4974999999999999,0.53075,0.4921875,0.49828125,0.499375,0.4986477746522675,Squat
1,wrist,1,0.501375,0.4943749999999999,0.530125,0.50738125,0.49386875,0.50203125,0.497842989920266,Squat
1,wrist,1,0.502625,0.506625,0.5175,0.5001187500000001,0.4959749999999999,0.5000374999999999,0.5001715385216289,Squat
1,wrist,1,0.5002500000000001,0.48075,0.5157499999999999,0.49508125,0.49805,0.49805,0.500533420456294,Squat
1,wrist,1,0.5,0.50275,0.506625,0.4917562499999999,0.49984375,0.4941,0.5010286357242925,Squat
1,wrist,1,0.50125,0.47525,0.4987499999999999,0.4747249999999999,0.4958625,0.49480625,0.501923850992322,Squat
1,wrist,1,0.5038750000000001,0.5051249999999999,0.4898749999999999,0.47773125,0.48921875,0.48824375,0.5010857329269871,Squat
1,wrist,1,0.502375,0.5081249999999999,0.4815,0.46965,0.48945625,0.4833625,0.5028809481949856,Squat
1,wrist,1,0.516,0.489,0.485625,0.44449375,0.48171875,0.4668375,0.5037094967963485,Squat
1,wrist,1,0.508375,0.52725,0.461625,0.456875,0.47324375,0.4346125,0.5082047120643469,Squat
1,wrist,1,0.5105000000000001,0.524375,0.461,0.44695625,0.4726937499999999,0.43043125,0.508566593999012,Squat
1,wrist,1,0.528,0.504875,0.478,0.42820625,0.4683187499999999,0.4100374999999999,0.5088951426003749,Squat
1,wrist,1,0.518875,0.50175,0.4905,0.43765625,0.47238125,0.4137125,0.50855702453504,Squat
1,wrist,1,0.509875,0.52025,0.4549999999999999,0.4425,0.4672249999999999,0.39546875,0.5097522398030385,Squat
1,wrist,1,0.510375,0.4947499999999999,0.4822499999999999,0.4490625,0.4681625,0.4039875,0.5082141217377347,Squat
1,wrist,1,0.51,0.523,0.4735,0.439925,0.46706875,0.3969124999999999,0.5072760036723999,Squat
1,wrist,1,0.506125,0.505,0.473625,0.4293375,0.46171875,0.39383125,0.5032045522737627,Squat
1,wrist,1,0.50975,0.499375,0.486625,0.4221125,0.46293125,0.39730625,0.5017997675417613,Squat
1,wrist,1,0.509625,0.488125,0.487625,0.4477375,0.454025,0.4043375,0.5018949828097596,Squat
1,wrist,1,0.517375,0.4801249999999999,0.4952499999999999,0.4494125,0.4530062499999999,0.416525,0.5018901980777892,Squat
1,wrist,1,0.5158750000000001,0.461625,0.5002500000000001,0.46116875,0.4640625,0.43671875,0.5033854133457877,Squat
1,wrist,1,0.506625,0.47275,0.498625,0.47054375,0.466525,0.4609375,0.5042139619471195,Squat
1,wrist,1,0.492375,0.472875,0.508375,0.48164375,0.47011875,0.47418125,0.505409177215149,Squat
1,wrist,1,0.49175,0.48175,0.511125,0.48414375,0.47390625,0.4805062499999999,0.5068710591498141,Squat
1,wrist,1,0.493625,0.4805,0.510625,0.4680062499999999,0.4824625,0.48390625,0.5049329410844793,Squat
1,wrist,1,0.498125,0.4867499999999999,0.513875,0.4731625,0.48828125,0.491325,0.5054948230191755,Squat
1,wrist,1,0.5037499999999999,0.478875,0.514125,0.478475,0.4930875,0.5011312499999999,0.5058900382871739,Squat
1,wrist,1,0.50575,0.5131249999999999,0.5155000000000001,0.4919125,0.4966,0.50425625,0.5064852535552035,Squat
1,wrist,1,0.508375,0.50325,0.517125,0.4859375,0.5025375,0.50261875,0.5052471354898687,Squat
1,wrist,1,0.505,0.511,0.509375,0.4915625,0.5044937500000001,0.4989875,0.5025756840912005,Squat
1,wrist,1,0.50125,0.50525,0.50625,0.498125,0.50546875,0.4952375,0.4993375660258966,Squat
1,wrist,1,0.5055,0.4942499999999999,0.512,0.49574375,0.50715,0.49269375,0.4967994479605617,Squat
1,wrist,1,0.4983749999999999,0.484875,0.517375,0.499375,0.5107,0.4984,0.4950946632285602,Squat
1,wrist,1,0.496875,0.468125,0.5191250000000001,0.515975,0.51636875,0.50828125,0.4934232118299231,Squat
1,wrist,1,0.503625,0.4662499999999999,0.5198750000000001,0.524725,0.52305,0.5237125,0.4929517604312549,Squat
1,wrist,1,0.504625,0.4582499999999999,0.508,0.53859375,0.52988125,0.5459,0.49221364236592,Squat
1,wrist,1,0.490125,0.4443749999999999,0.507125,0.5544125,0.5285562500000001,0.5703875,0.4973001234567724,Squat
1,wrist,1,0.50475,0.47125,0.4867499999999999,0.6166375,0.52215,0.58796875,0.4971376519768499,Squat
1,wrist,1,0.499375,0.4629999999999999,0.4898749999999999,0.60023125,0.5265625,0.6026937499999999,0.4982751804969274,Squat
1,wrist,1,0.507625,0.503125,0.4469999999999999,0.5697249999999999,0.54109375,0.58366875,0.4901127090170048,Squat
1,wrist,1,0.509375,0.5245,0.45075,0.56831875,0.5367562499999999,0.57078125,0.4915835708704467,Squat
1,wrist,1,0.510375,0.5,0.4695,0.5462874999999999,0.529925,0.54824375,0.4913877660571908,Squat
1,wrist,1,0.503625,0.513,0.478875,0.54925625,0.522775,0.5278499999999999,0.4904586279106016,Squat
1,wrist,1,0.5055,0.492625,0.48925,0.525,0.5178125,0.51488125,0.489196156430679,Squat
1,wrist,1,0.508875,0.49775,0.499625,0.5362874999999999,0.51273125,0.5073062500000001,0.4905670182840899,Squat
1,wrist,1,0.50675,0.479375,0.5038750000000001,0.5132,0.5157437500000001,0.50851875,0.4899378801375006,Squat
1,wrist,1,0.50475,0.5005,0.491875,0.5440625,0.5115625,0.5068375,0.4901420753242448,Squat
1,wrist,1,0.5075000000000001,0.49225,0.50175,0.51484375,0.50956875,0.5062875,0.4898462705109889,Squat
1,wrist,1,0.5035000000000001,0.504,0.505625,0.52800625,0.50366875,0.50210625,0.4918171323644307,Squat
1,wrist,1,0.505375,0.4978749999999999,0.508375,0.4994125,0.50539375,0.5018375,0.4956213275511749,Squat
1,wrist,1,0.503375,0.487875,0.51125,0.5139437499999999,0.50820625,0.4989437499999999,0.4954921894045857,Squat
1,wrist,1,0.4992499999999999,0.499625,0.514375,0.4964437499999999,0.5077750000000001,0.4969125,0.4974963845913298,Squat
1,wrist,1,0.501375,0.50525,0.518,0.51238125,0.50421875,0.49199375,0.4972672464447406,Squat
1,wrist,1,0.49775,0.492625,0.519,0.48855625,0.50140625,0.4993375,0.4994381082981514,Squat
1,wrist,1,0.4988749999999999,0.4907499999999999,0.503375,0.50203125,0.5101187500000001,0.496175,0.5026089701515623,Squat
1,wrist,1,0.5001249999999999,0.4983749999999999,0.5075000000000001,0.5038687500000001,0.50761875,0.4965625,0.5026464986716397,Squat
1,wrist,1,0.50525,0.49675,0.51925,0.4883187499999999,0.501875,0.49945,0.5026173605250505,Squat
1,wrist,1,0.501,0.492625,0.5175,0.5121875,0.49730625,0.50304375,0.5015882223784923,Squat
1,wrist,1,0.4974999999999999,0.499,0.514625,0.4970687499999999,0.5012125000000001,0.50206875,0.5031257508985698,Squat
1,wrist,1,0.50075,0.4985,0.51225,0.5091,0.50019375,0.50144375,0.5034632794186473,Squat
1,wrist,1,0.4978749999999999,0.50575,0.5131249999999999,0.4998812499999999,0.5000374999999999,0.500275,0.5046674746053914,Squat
1,wrist,1,0.499625,0.4965,0.5115000000000001,0.498675,0.4993,0.4977375,0.5048050031254689,Squat
1,wrist,1,0.5001249999999999,0.4987499999999999,0.509625,0.4947625,0.49730625,0.49980625,0.505409198312213,Squat
1,wrist,1,0.503375,0.494625,0.52175,0.49241875,0.49820625,0.49914375,0.5060800601656238,Squat
1,wrist,1,0.5,0.503375,0.5165,0.49136875,0.49945,0.49828125,0.5063509220190346,Squat
1,wrist,1,0.502,0.49225,0.5158750000000001,0.48800625,0.496875,0.4955875,0.5069217838724455,Squat
1,wrist,1,0.50325,0.4988749999999999,0.51275,0.4862125,0.495,0.49304375,0.507959312392554,Squat
1,wrist,1,0.5085,0.497375,0.51125,0.48921875,0.4897249999999999,0.49265625,0.5082635075792981,Squat
1,wrist,1,0.513,0.509375,0.505875,0.49805,0.4889875,0.4881624999999999,0.5082343694327088,Squat
1,wrist,1,0.500625,0.49375,0.47,0.474025,0.47890625,0.47703125,0.5075052312861197,Squat
1,wrist,1,0.500625,0.49375,0.47,0.47543125,0.4771875,0.4753125,0.5081760931395305,Squat
1,wrist,1,0.497625,0.485625,0.45575,0.44664375,0.47199375,0.46609375,0.5084136216596079,Squat
1,wrist,1,0.501625,0.5131249999999999,0.4549999999999999,0.4875374999999999,0.4619124999999999,0.4575,0.5074844835130188,Squat
1,wrist,1,0.5075000000000001,0.493625,0.4317499999999999,0.3910187499999999,0.465975,0.432425,0.5091553453664296,Squat
1,wrist,1,0.496625,0.498125,0.444875,0.424375,0.44953125,0.4309749999999999,0.5084262072198714,Squat
1,wrist,1,0.5042500000000001,0.49775,0.443125,0.39734375,0.43418125,0.41195625,0.5117970690732822,Squat
1,wrist,1,0.513875,0.500875,0.460875,0.4246875,0.4271125,0.40644375,0.511918148148153,Squat
1,wrist,1,0.51675,0.493125,0.46925,0.42046875,0.41796875,0.3984749999999999,0.512748965072694,Squat
1,wrist,1,0.523875,0.503375,0.48975,0.441525,0.42206875,0.3983187499999999,0.5127797819972039,Squat
1,wrist,1,0.5349999999999999,0.507,0.485375,0.4090999999999999,0.4343375,0.3962125,0.5120105989217137,Squat
1,wrist,1,0.5355000000000001,0.4785,0.497,0.3953125,0.4469125,0.4059375,0.5103747491795569,Squat
1,wrist,1,0.526,0.491875,0.500625,0.39914375,0.4540999999999999,0.4262875,0.5103722327707646,Squat
1,wrist,1,0.512625,0.467875,0.515,0.42269375,0.4661312499999999,0.44605625,0.5115030496952745,Squat
1,wrist,1,0.5015,0.480625,0.5045,0.4839437499999999,0.499375,0.4991,0.5003005332864511,Squat
1,wrist,1,0.508625,0.50825,0.5077499999999999,0.4980875,0.4991,0.50043125,0.500131350210961,Squat
1,wrist,1,0.5055,0.50125,0.509625,0.4833625,0.50456875,0.50261875,0.4997288338021686,Squat
1,wrist,1,0.50875,0.525625,0.50675,0.5025375,0.50625,0.5006625,0.4997596507266785,Squat
1,wrist,1,0.500875,0.5002500000000001,0.509875,0.4884375,0.5105062499999999,0.49769375,0.499257134317855,Squat
1,wrist,1,0.5045,0.496,0.51025,0.5023062500000001,0.5122249999999999,0.4970687499999999,0.4984879512423649,Squat
1,wrist,1,0.50275,0.466875,0.520875,0.49796875,0.51741875,0.51043125,0.4976521015002392,Squat
1,wrist,1,0.493125,0.46175,0.513,0.5233625,0.5201187500000001,0.5283625,0.4965162517580824,Squat
1,wrist,1,0.492875,0.442,0.508,0.54761875,0.522775,0.55,0.4964804020159257,Squat
1,wrist,1,0.490125,0.4594999999999999,0.497625,0.58394375,0.5190625,0.573825,0.4951445522737689,Squat
1,wrist,1,0.496,0.4514999999999999,0.492125,0.60511875,0.52421875,0.59625,0.4957753691983099,Squat
1,wrist,1,0.518875,0.47925,0.490625,0.62390625,0.52625,0.6144937500000001,0.4958728527894864,Squat
1,wrist,1,0.510375,0.47225,0.48175,0.60363125,0.536525,0.6296875,0.4956036697139963,Squat
1,wrist,1,0.517125,0.519625,0.475875,0.6053875,0.53984375,0.621325,0.495701153305204,Squat
1,wrist,1,0.5145,0.513,0.47975,0.54991875,0.53101875,0.551525,0.4893653035630472,Squat
1,wrist,1,0.505375,0.5002500000000001,0.487625,0.546525,0.52203125,0.5380875,0.4886627871542238,Squat
1,wrist,1,0.5002500000000001,0.494625,0.486,0.5369125,0.51078125,0.53445625,0.489526937412067,Squat
1,wrist,1,0.504,0.502375,0.495625,0.5367562499999999,0.50046875,0.5191,0.4909244210032746,Squat
1,wrist,1,0.501625,0.4818749999999999,0.493,0.5111312499999999,0.5016812500000001,0.51741875,0.4898219045944512,Squat
1,wrist,1,0.509875,0.510125,0.49675,0.5357437500000001,0.50116875,0.5105875000000001,0.4899527215189611,Squat
1,wrist,1,0.50325,0.48375,0.4912499999999999,0.51761875,0.50324375,0.5071125,0.4909502051101376,Squat
1,wrist,1,0.5078750000000001,0.49775,0.495125,0.5229312500000001,0.50484375,0.5056625,0.4924810220346786,Squat
1,wrist,1,0.504375,0.48125,0.50975,0.5025375,0.50273125,0.50116875,0.4938118389591885,Squat
1,wrist,1,0.505875,0.509875,0.491125,0.5058625,0.50640625,0.50043125,0.4943759892170317,Squat
1,wrist,1,0.514125,0.469875,0.512625,0.487775,0.5094124999999999,0.4896125,0.493440139474875,Squat
1,wrist,1,0.5025000000000001,0.50875,0.5155000000000001,0.48855625,0.5179312500000001,0.49390625,0.4946042897327493,Squat
1,wrist,1,0.500375,0.491125,0.541,0.48945625,0.50789375,0.4912125,0.4957351066572592,Squat
1,wrist,1,0.5038750000000001,0.498,0.530375,0.5068375,0.495275,0.50355625,0.4958992569151024,Squat
1,wrist,1,0.4965,0.4943749999999999,0.52525,0.5034000000000001,0.4962875,0.50519375,0.4946634071729456,Squat
